Stations,RUBUNGORAB,KABUYESW,BUTAMWA,MULINDI,RWESERO,RUKOZO,RUTONGO,CYINZUZI,MUGAMBAZI,RUSIGA,BUTARO,KINONI,NTARUKA,KAGOGO,RUHUNDE,SHINGIRO,NYANGEKABEZA,KINIGI,REMERA,NEMBAPAROISSE,CYABINGO,MINAZI,MUYONGWE,JANJA,RUSHASHI,RULI,GACURABWENGE,MUGINA,KAYENZI,NYABINONI,RUGENDABARI,KIVUMU,KIBANGU,NYAMABUYE,MWENDO,GITWE,KIGOMA,KINAZI,RURANGAZI,NYAMIYAGAPAROISSE,BUSASAMANANYANZA,KARAMAGAHORORO,KIGOMA,SIMBI,NYAKIBANDA,RUBONA,GIKONKO,CYILI,MUKINDO,GAKOMA,SAVE,KANSI,KIGEMBE,CYAHINDA,RUNYOMBYI,KIBEHO,MUDASOMWATARESECTOR,GATARE,BURUHUKIRO,MUSHUBIPAROISSE,KADUHASECTOR,CYANIKAKUISHURI,KIGEMEKUISHURI,KITABITEA,NYAMATAPAROISSE,RUHUHA,JURU,KARAMA,GISHALI,MWULIRE,NZIGE,RWAMAGANA,MUSHA,KABARONDO,GAHINI,MWIRI,MUKARANGE,RWINKWAVU,NDEGO,MURUNDI,KIZIGURO,RWIMBOGO,GABIRO,GASANGE,NYAGAHANGA,NGARAMA,KABARORE,MUHURA,NYAKIGAKARAMA,KAGITUMBAGARDENFRESH,GATUNDA,MUTENDERI,SAKE,ZAZA,JARAMA,KIREHE,MUSAZA,NYAMUGALI,NYARUBUYE,MPANGA,GAHARA,MURAMBA,GATUMBA,KABAYA,MUHANDARUBAYA,NYANGE,SOVU,NYUNDO,RYABIZIGE,BUSASAMANA,KANAMA,RUGABANO,GISHYITA,RUGABANOTEA,TWUMBA,MUSHUBATI,GIHANGO,BONEZA,MURUNDAPAROISSE,RUGERA,RWANKERI,BIGOGWE,NYAMASHEKE,NTENDEZI,CYATO,KIRIMBI,KANJONGO,SHANGI,NKANKA,NYAKABUYE,MURURU,MIBIRIZI,GITEGA,KIGALIAERO,GIKONGOROMET,BYIMANA,RUBENGERAMET,GISENYIAERO,KAMEMBEAERO,BUSOGOISAE,RUHENGERIAERO,BYUMBAMET,NYAGATARE,KAWANGIRE,KIBUNGOKAZO,BUGARAMARIZ
201710,15.95194,16.40677,16.49161,13.96516,15.64129,13.88742,13.91452,13.25065,13.91452,13.88742,13.64935,12.27581,14.15613,14.31,14.34161,8.16355,9.59161,11.30097,14.24677,13.71419,14.72548,15.39129,14.57032,15.19806,14.42645,14.61903,15.84,15.84,15.27258,15.61903,16.4229,15.01323,16.89226,14.38452,14.81,15.24452,15.71968,16.40452,14.82548,16.55806,15.46806,13.51452,14.14355,14.95774,14.48645,15.66871,16.55806,16.72452,16.75194,15.50387,14.81129,15.10839,15.11935,14.15742,13.13097,13.61548,11.06032,11.36677,9.76258,11.74032,12.15645,13.52355,11.73323,11.5129,16.19935,16.17323,15.69613,17.36774,14.91452,15.27645,14.72,14.91452,14.43935,15.88935,15.57065,15.3929,14.97871,16.00484,17.34516,15.43161,15.20065,16.04903,15.83613,14.90355,14.09129,15.23871,16.00323,15.90484,16.19871,16.10871,16.22419,16.74065,17.5229,16.19935,17.33677,16.75,15.83839,16.9229,16.13484,15.77,16.9971,14.72548,15.1771,16.07452,15.1771,14.07484,11.60613,14.84677,13.61839,12.53452,13.04581,11.72419,15.60968,12.62,11.25581,14.09452,10.89194,13.50839,11.25419,14.73258,11.19903,11.14645,15.28129,14.48258,13.03516,14.96935,14.78677,14.70097,14.4,15.89129,15.88645,14.80548,16.61516,16.77613,11.94645,14.46645,14.43548,16.15645,15.59355,12.02194,13.32548,12.87548,16.12387,15.07581,16.63871,18.42935
201711,15.81633,16.181,16.159,13.718,15.90033,13.82167,13.80767,12.991,13.80767,13.82167,13.20233,11.94267,13.84933,13.89267,14.43267,7.39033,8.858,10.87967,13.88267,13.233,14.374,14.941,14.57167,15.08467,14.08733,14.27467,16.24733,16.24733,15.10733,15.712,16.23367,14.91833,16.335,14.25433,15.12767,14.97533,15.541,16.37733,14.528,16.11233,15.08233,12.969,13.799,14.537,13.942,15.282,16.11233,16.15533,16.36867,15.06867,14.39167,14.66133,14.652,13.60533,12.53233,13.07133,10.52267,10.79933,9.22867,11.33667,11.79633,13.10067,11.167,10.98667,16.29867,15.54767,15.47367,17.613,15.36333,15.49667,15.03767,15.36333,14.75233,15.44,15.73733,15.09433,15.233,15.38167,17.11167,15.62333,15.477,16.06433,15.85133,14.998,13.92733,15.40567,15.97933,16.155,16.281,16.05433,16.71,16.594,17.69333,16.29867,17.31767,16.26167,15.73033,16.78167,15.97333,15.57833,16.52433,14.374,15.42867,16.049,15.42867,13.95067,11.971,14.92633,13.23967,11.98267,13.04867,11.88767,15.72767,12.95567,10.903,14.79433,11.11167,13.71833,11.477,14.38433,10.35433,10.31033,15.21933,14.341,12.667,14.55033,14.73433,14.601,14.40433,15.89567,16.01667,14.86733,16.55667,16.68733,11.44567,14.793,14.58133,16.20867,15.715,11.61767,12.97733,12.75333,16.294,15.28433,16.00733,18.513
201712,15.10161,16.07258,16.16323,13.59065,15.09613,13.71677,14.07258,13.43,14.07258,13.71677,12.93516,11.42065,13.15677,13.23742,14.13387,7.60452,9.03548,10.59484,13.21387,13.04355,13.64097,15.33065,14.85258,14.58677,14.59097,14.76774,15.85387,15.85387,15.44129,15.42484,16.10935,14.82032,16.45645,14.65065,15.0829,15.18065,15.28097,16.31484,14.55677,16.02323,15.06032,13.4471,13.97645,14.96645,14.25806,15.24613,16.02323,16.33258,16.66484,15.26323,14.90226,14.94355,14.83581,13.95387,13.22387,13.78355,11.66742,11.83032,10.40161,12.17548,12.22484,13.37355,12.18097,12.07613,14.86645,16.40097,15.73097,16.38677,14.78194,15.29484,14.90258,14.78194,14.46097,14.37,14.99613,14.60097,14.71,14.36935,15.51419,14.91161,14.72032,15.42903,15.32097,14.6229,13.33194,14.49387,15.33903,15.29452,15.93613,14.97968,16.30645,15.32258,15.80645,14.86645,16.19387,14.76645,14.63613,15.39774,13.70774,13.99742,15.67226,13.64097,14.99968,15.3829,14.99968,14.92806,11.9471,14.17355,12.7429,11.82226,12.56484,13.03774,15.94484,13.87355,11.79548,15.25548,11.82387,14.01548,11.97645,13.70871,10.57677,10.26484,15.57806,14.95323,13.54935,14.61839,15.18323,15.24,15.18323,16.41903,16.50097,15.30774,16.34129,16.23419,12.81935,14.64581,15.29516,15.46065,16.21097,11.19484,12.42355,12.90355,15.94387,14.75677,15.17516,18.21387
201801,14.33839,14.82032,15.21452,14.31452,14.72613,13.77806,13.67419,12.83677,13.67419,13.77806,13.47484,12.12742,13.65871,13.8771,14.00935,9.1129,10.21516,11.61548,13.72806,13.36258,14.07548,14.59194,14.06677,14.26839,13.85903,13.74097,15.48742,15.48742,13.65839,14.42871,15.21968,13.96742,15.34419,13.52806,14.58581,14.94774,13.88097,15.15806,14.76065,15.72903,14.99645,13.50129,14.16871,14.40226,14.13419,15.05516,15.72903,15.65516,15.92613,14.75032,14.28581,14.60194,14.52452,14.00452,13.29903,13.83452,12.34452,12.48903,11.19581,12.83903,12.90032,13.75419,12.88968,12.61774,14.90903,15.16065,14.54871,15.42581,15.29032,15.24613,14.81452,15.29032,14.86032,15.54226,15.90226,15.62452,15.53677,15.81,16.27484,16.01935,15.41097,16.04903,15.95032,15.30871,14.0571,15.24677,15.8229,15.87419,16.4771,16.41806,16.45419,15.46419,15.43516,14.90903,15.73516,15.3329,14.91935,15.77871,14.73871,14.92194,15.42548,14.07548,14.85935,16.3229,14.85935,14.71452,12.50226,14.2471,13.10226,12.39968,12.79226,13.36129,15.83581,14.06774,12.53871,15.25452,12.47097,14.30871,12.77065,14.17581,11.37581,11.0271,15.95097,15.37,14.04161,14.98677,15.3571,15.59742,15.74387,16.69419,16.5629,15.57806,15.36581,15.32484,13.08419,14.29194,15.05871,15.39226,16.32806,12.15323,13.09,12.99484,16.38548,15.41548,15.36774,18.00419
201802,16.00643,16.10393,16.6875,14.14893,15.98643,13.49,14.80893,14.33607,14.80893,13.49,13.76179,11.77464,13.44,14.07107,13.64071,9.46143,10.54821,11.72821,13.57214,13.41429,13.83071,15.12714,15.05071,14.10071,14.70893,14.73929,16.70607,16.70607,15.01964,14.21321,14.71036,15.235,14.31214,14.60714,14.8075,14.51214,14.94036,16.32571,15.27429,16.17929,15.38429,14.41143,14.8025,15.22679,14.9875,15.72821,16.17929,16.07,16.26036,15.22643,14.9475,15.43179,15.25643,14.655,13.74179,14.57321,12.91286,13.06179,11.57214,12.85786,12.75036,14.32,13.26464,13.27214,15.36393,15.98714,16.46286,16.73679,15.88143,16.01214,15.89321,15.88143,15.72357,16.16643,16.14071,15.98286,15.91107,16.65786,16.89964,15.97857,15.90857,16.44786,16.44857,15.97464,14.83071,15.62857,16.39393,16.30679,16.91893,16.68429,16.79679,16.19893,16.27214,15.36393,16.42107,15.83214,15.58857,16.27321,15.65964,15.65643,16.12929,13.83071,14.54214,16.45,14.54214,14.98714,11.97143,13.80571,13.06857,12.54,12.69286,13.37643,16.14143,14.03107,12.21429,15.19821,12.37036,14.17964,12.30786,13.915,11.58857,11.2425,16.04929,15.50536,14.30929,14.90714,15.24536,15.7325,16.5275,16.93107,17.44071,16.36107,16.45679,16.54357,13.74357,14.35679,15.44929,15.165,17.12107,12.19071,12.9825,13.2825,16.88821,15.93,16.265,18.05821
201803,15.68,16.00742,16.30935,14.23742,15.9529,13.77226,14.72194,13.98581,14.72194,13.77226,13.57839,11.74742,13.43613,14.04484,13.94452,8.98226,10.08419,11.32258,13.66968,13.4729,13.88226,14.79452,14.85419,13.85323,14.28484,14.27,16.13871,16.13871,14.87452,13.74226,14.1671,14.38774,14.27355,13.72968,14.48226,14.49516,14.65387,16.13161,15.1471,15.99387,15.29516,14.1829,14.81355,15.58226,14.91323,15.97548,15.99387,16.00129,16.51645,15.54806,15.03258,15.51935,15.33871,14.65806,13.7871,14.49484,13.05097,13.14484,11.66,13.04903,12.41419,14.3729,13.45935,13.38935,15.36419,15.75613,16.31161,16.55065,15.96226,16.05774,15.99387,15.96226,15.72161,15.77742,16.03323,15.63806,15.84548,16.05903,16.71484,16.23032,15.6129,16.58,16.4829,16.05968,14.44806,15.46968,16.45129,16.19871,16.82677,16.72677,16.67065,15.88419,16.06097,15.36419,16.12452,15.81581,15.16871,16.25645,15.25258,15.15129,15.78323,13.88226,13.84452,16.32097,13.84452,14.19774,11.87194,13.67452,12.68581,12.07645,12.40032,13.07323,16.22581,13.78097,12.21032,15.17226,12.27806,14.13548,12.28806,13.91226,11.40226,10.77097,15.23484,14.95774,14.03935,14.59484,14.63032,15.10774,15.48742,16.23258,16.31742,15.23194,16.25645,16.19452,13.56839,14.29129,15.24355,14.89129,15.98161,11.87258,12.84774,13.39161,16.71484,16.12806,16.03581,17.5629
201804,15.336,15.50533,16.10833,14.689,15.69333,13.68567,13.92833,12.95933,13.92833,13.68567,13.537,11.83533,13.59533,14.016,13.635,8.82267,10.00167,11.46867,13.77233,13.217,14.08733,14.27267,13.705,14.00067,13.40667,13.65133,15.90233,15.90233,14.36333,13.95167,14.46333,14.35067,14.17867,13.768,14.92167,14.40667,14.67033,16.256,15.473,16.65033,15.44867,13.936,14.881,15.711,14.965,15.72933,16.65033,16.83733,16.596,15.862,15.243,15.645,15.517,14.65167,13.84533,14.35567,13.01867,13.21,11.22967,13.065,13.427,14.50467,13.596,13.33833,15.42367,16.30033,15.64667,16.18067,15.90867,16.11533,15.693,15.90867,15.743,15.584,16.276,15.76433,15.865,15.91533,16.592,16.53033,15.48067,16.75067,16.64333,16.006,13.80433,15.38,16.46733,16.02167,17.01233,16.939,16.751,15.68633,16.05167,15.42367,15.957,15.567,14.852,16.05367,15.02233,14.90333,15.59767,14.08733,14.165,16.633,14.165,14.86433,11.507,14.07133,13.337,12.549,12.696,13.30233,15.89567,14.04567,11.69567,15.61033,12.103,14.34067,12.01233,14.23967,11.50133,11.199,16.40367,15.67033,14.56633,15.27767,15.87267,15.988,15.83467,17.124,16.45967,15.59133,15.78433,15.83,13.706,14.318,15.44167,15.428,16.173,12.11167,13.08967,12.712,16.909,16.48733,16.08333,18.75667
201805,15.91677,16.23806,16.71355,14.14194,16.09935,13.63742,14.73613,14.19161,14.73613,13.63742,13.81452,13.10871,14.3529,14.13419,13.72774,9.95839,11.06161,12.45226,14.29935,13.50645,14.56548,14.66452,14.78645,14.91645,14.28935,14.28258,16.34,16.34,14.69968,14.67226,14.51065,14.77226,14.19323,14.23774,14.45323,13.95613,14.37323,16.39742,14.81839,16.20194,15.32516,14.13097,14.7629,15.40742,14.73065,15.34742,16.20194,16.44097,16.3229,15.55323,14.84194,15.33839,15.24548,14.86452,14.01323,14.57226,13.01129,13.21806,11.57258,13.17419,13.53935,14.56839,13.64129,13.26548,15.86129,16.61613,16.93419,17.11129,16.22065,16.32129,15.95,16.22065,16.08806,15.97806,16.20194,15.88548,16.09613,16.18355,16.49935,16.22774,15.69,16.55161,16.58839,15.98548,14.48161,15.42032,16.47677,16.07161,16.73419,16.70516,16.47323,16.36645,16.5871,15.86129,16.6571,15.62194,15.61935,16.03323,15.39452,15.30065,16.32194,14.56548,14.30968,16.42645,14.30968,14.74387,12.10355,14.58032,13.68097,13.1471,13.46484,13.17935,15.65419,13.70258,11.73484,15.11226,12.34323,14.37613,12.4,14.70677,12.10806,11.84194,16.37742,15.72452,14.90129,15.36355,15.9971,16.18355,16.38129,16.93871,16.7029,16.06452,16.49097,16.39129,13.72548,13.9429,15.07387,15.87355,16.49548,12.78419,13.80516,13.68,16.66742,16.19742,16.4271,18.47032
201806,15.12667,15.833,15.59033,14.02633,15.29333,13.575,14.71533,13.815,14.71533,13.575,13.172,12.528,13.61333,13.61167,13.86467,10.14233,11.048,12.20333,13.734,13.52367,13.906,15.07133,14.73133,14.66033,14.48167,14.26833,15.70933,15.70933,14.75133,14.43267,14.57067,14.06667,14.61833,13.62933,14.01567,14.12433,14.398,15.81367,14.264,14.82533,14.706,14.13933,14.445,14.75333,14.65167,14.44833,14.82533,15.11633,15.19967,14.77067,14.39333,14.80333,14.82667,14.59433,13.69967,14.363,12.90967,13.17033,12.065,13.399,13.22167,14.06833,13.10033,13.08933,15.20033,15.31333,15.09167,16.55267,15.83933,15.27667,15.54867,15.83933,15.57833,15.84333,16.03233,15.86867,15.63133,15.96267,16.426,15.62633,15.12267,15.662,15.68533,15.48233,14.15433,14.92933,15.60233,15.399,15.986,16.01133,15.84867,16.11767,16.10467,15.20033,16.42833,15.34433,15.584,15.769,15.57367,15.62667,16.08067,13.906,14.40733,16.22967,14.40733,14.256,12.03567,13.514,12.835,12.51867,12.64667,12.587,14.61467,13.12933,12.099,13.91733,11.748,13.606,11.79833,13.95233,11.661,11.35267,16.05533,15.65567,14.67467,15.348,15.67833,15.86433,15.83667,16.58867,16.41833,15.85733,15.76233,15.523,13.341,13.767,13.85833,14.729,16.167,12.407,13.19567,13.34733,15.75133,15.538,15.57767,17.70167
201807,14.75323,15.60323,15.77871,13.77484,15.18419,13.40968,14.35935,13.45645,14.35935,13.40968,12.71419,11.87645,13.23452,13.19548,13.79226,8.65774,9.71258,11.25419,13.41323,12.90871,13.76581,14.78065,14.33968,14.46,14.28935,14.42516,15.5529,15.5529,14.92806,14.72645,14.67129,14.25484,14.6671,13.61226,14.1371,14.24194,14.32839,15.4529,14.87806,15.10419,15.06452,13.79484,14.44419,14.53774,14.63548,14.71903,15.10419,15.16516,15.21161,14.82742,14.33806,14.85065,14.77032,14.40419,13.35839,14.1129,12.31452,12.66,11.43613,13.12484,13.41677,13.84097,12.86774,12.65226,15.06581,15.11097,14.9471,15.89,14.89452,15.14226,14.73032,14.89452,14.72097,15.13452,15.62097,14.90452,14.99065,15.12355,15.89032,14.90968,15.17613,15.32258,15.38258,15.05968,13.57065,14.42581,15.28161,14.97903,15.56226,15.50452,15.49452,15.59742,15.66323,15.06581,15.84613,15.2471,14.78903,15.75323,14.79806,14.74065,15.57419,13.76581,14.05226,15.83516,14.05226,13.78774,11.60226,13.27839,12.31806,11.51419,11.93484,12.26194,15.11742,12.6829,11.73581,13.95613,11.3671,13.39129,11.30742,13.66806,10.81226,10.42484,16.16968,15.67581,14.82903,15.03419,15.76548,15.79548,15.93258,16.55806,16.11548,15.48484,15.76161,15.4471,12.86871,13.81839,14.26613,14.46387,15.90258,11.68581,12.70806,13.2871,15.42323,15.11774,15.68387,18.19323
201808,15.16065,15.96032,15.91,13.73677,15.06645,13.33935,14.15194,13.43387,14.15194,13.33935,12.99581,11.65323,13.12387,13.77516,13.98935,9.38806,10.20806,11.61871,13.50355,12.98129,14.32161,14.67419,14.42419,14.09516,14.21871,14.73032,15.20452,15.20452,14.91452,14.8171,14.91968,14.23581,15.06677,13.73968,14.52323,14.29355,14.82226,15.83161,14.65065,15.85839,15.27871,13.59226,14.14742,15.44774,15.13097,15.3629,15.85839,16.06742,16.14548,15.54065,15.04839,15.48484,15.41355,13.73129,13.23806,13.83742,12.3971,12.64484,11.33677,12.52452,12.68097,13.47677,12.75871,12.67742,15.90032,15.99,15.5671,16.55226,15.28548,15.69419,15.30194,15.28548,15.04387,15.59194,15.72355,15.27548,15.37323,15.20613,16.38516,15.33645,14.69032,15.64484,15.53226,14.86032,13.2129,14.25806,15.73742,14.98258,15.9471,15.70194,15.76839,16.47323,16.34194,15.90032,16.72968,15.55903,15.61548,16.1071,15.2729,15.24935,16.47484,14.32161,14.42548,15.78839,14.42548,14.49548,12.14032,13.78387,12.81,11.95484,12.57,12.90871,15.67548,13.49774,11.67226,14.89548,12.03839,14.01484,11.95484,14.00258,11.3229,10.82387,15.5671,15.25129,14.21097,14.8371,15.20226,15.28806,15.63226,16.12258,16.66839,15.31,15.96935,15.97161,12.99484,14.25968,14.77839,14.9029,16.38355,12.58387,12.75323,13.11097,15.78968,15.38097,16.57258,17.73806
201809,15.28733,16.321,16.11933,13.774,15.206,13.772,14.29933,13.706,14.29933,13.772,12.846,11.81567,13.36633,13.615,13.94067,9.19733,10.111,11.25933,13.75,12.797,14.28533,14.68,13.969,14.344,14.102,14.31933,15.602,15.602,14.94033,15.629,16.20333,14.89867,16.33833,14.47233,15.25933,15.39467,15.546,16.25133,14.35567,15.74067,15.011,13.767,14.139,15.14967,14.51733,15.26533,15.74067,15.85,16.02,15.081,14.57567,15.006,14.87633,13.906,13.15433,13.77067,12.17433,12.57067,10.70267,12.48367,12.59867,13.67833,12.77467,12.38033,16.12,16.29333,15.81433,17.036,15.632,15.90067,15.46267,15.632,15.33467,15.537,15.84933,15.54233,15.556,15.50433,16.37633,15.341,14.55367,15.55467,15.17467,15.27567,13.15033,14.259,15.45067,15.10633,15.94667,15.40467,15.85533,16.68767,16.89633,16.12,17.069,15.81733,15.91733,16.31033,15.29267,15.22167,16.66567,14.28533,15.62733,15.91533,15.62733,15.252,13.025,14.30833,13.331,12.252,12.84733,14.123,16.34867,14.75733,12.48567,16.24033,13.42,15.26167,13.43467,13.92033,11.30233,11.03533,15.466,15.05567,14.13533,14.806,15.203,15.021,15.111,15.785,15.67133,14.54767,16.18767,16.017,12.957,15.13033,16.209,15.432,15.452,12.35067,12.82467,13.24,15.918,15.32233,16.57867,17.617
201810,15.43,16.21677,16.16484,14.31968,15.6571,13.78548,14.2129,13.6229,14.2129,13.78548,13.53161,12.01258,13.77161,14.07645,13.93581,9.00645,10.15742,11.61387,13.87129,13.60548,14.50065,15.04871,14.37419,15.06355,14.41903,14.27258,15.59194,15.59194,14.58161,15.55097,16.20935,14.91935,16.47548,14.44677,15.32548,15.64419,15.55548,16.64581,15.28774,16.23355,15.44065,13.88839,14.41839,15.64194,14.76935,15.91548,16.23355,16.55645,16.77871,15.54742,14.95323,15.38097,15.19065,14.24548,13.42226,14.1029,12.47065,12.73871,11.07,12.92452,12.97355,14.16097,13.25419,12.51871,16.67161,17.08355,16.32516,17.40484,16.03258,16.35387,15.81194,16.03258,15.80161,16.02194,16.09452,15.82452,15.93258,16.30065,16.81742,16.0429,15.70258,16.2829,16.08419,15.70935,13.82581,15.31613,16.20484,16.10839,16.71484,16.50742,16.76258,16.98613,17.31613,16.67161,17.26194,16.0229,15.92,16.52774,15.42258,15.31323,16.97129,14.50065,15.12032,16.21097,15.12032,15.68129,12.67065,14.52097,13.17548,12.18774,12.8629,13.98968,16.70194,14.74806,12.52645,16.17419,12.92677,15.11258,13.26161,14.29258,11.44323,11.25581,15.87065,15.45226,14.57774,14.9571,15.56226,15.68903,15.74387,16.30258,16.3229,15.10161,16.30516,16.09452,13.19935,15.6,15.84065,15.94355,16.26871,12.40516,13.21484,13.40452,16.73226,15.90129,16.70548,18.3371
201811,15.895,16.34833,16.28867,13.744,15.74633,14.01033,14.73533,14.13067,14.73533,14.01033,12.372,11.055,12.82433,13.218,14.18433,8.793,9.702,11.26733,13.21633,12.79133,13.737,13.90533,14.84833,14.23933,14.59533,14.983,16.082,16.082,15.45133,14.87033,16.262,15.02233,16.04567,14.48333,15.637,15.42133,15.46733,16.13767,14.76067,15.815,14.875,13.793,14.59467,15.23033,15.02567,15.14233,15.815,16.02433,16.09233,15.46167,14.70467,15.409,15.363,14.06967,13.264,14.04633,12.64633,12.95333,11.51433,13.17533,12.90433,13.993,13.152,12.865,16.279,16.26733,16.07867,17.002,15.734,16.035,15.74733,15.734,15.575,15.72467,15.949,15.78133,15.73267,16.30767,17.04767,15.65567,15.69367,16.08533,16.04167,15.67167,14.47633,15.05733,15.982,15.594,16.257,16.17667,16.61633,17.06467,16.97167,16.279,17.17733,16.19,16.45933,16.60567,15.85567,15.74733,17.05867,13.737,15.44533,16.19367,15.44533,15.618,13.17733,14.48333,12.99633,12.245,13.025,14.623,16.982,15.20667,12.768,16.72633,13.79967,15.25867,13.57467,13.77033,10.88333,11.272,15.65667,15.193,14.31533,15.50967,15.404,15.507,15.52333,16.25333,16.30567,15.22167,16.40967,16.35667,13.508,15.39,16.73533,15.577,16.02067,12.13833,12.72233,13.47733,16.28333,15.46833,16.58967,17.862
201812,15.30161,16.00258,16.03355,13.70645,15.19839,13.65355,14.37419,13.65387,14.37419,13.65355,12.96935,11.20484,12.99645,13.63323,14.11774,8.31258,9.36323,10.76065,13.18452,13.19903,13.48452,14.94645,14.77839,14.19839,14.40226,14.60129,15.62387,15.62387,14.89871,14.92355,15.46065,14.43,15.68742,13.7971,15.12419,14.88548,15.01226,15.67806,14.05161,15.54387,14.22935,13.41613,14.26806,14.91742,14.64387,14.79097,15.54387,15.78774,15.7929,15.25355,14.39097,15.23484,15.15355,13.81839,13.04355,13.68226,12.19968,12.51871,10.98968,12.77355,12.02258,13.57677,12.8771,12.42161,16.36645,15.69742,15.91194,16.94161,15.89968,16.27677,15.95032,15.89968,15.76452,16.06645,16.1829,16.02097,16.00484,16.78032,17.39097,16.04097,15.77452,16.35935,16.20613,16.03226,14.50613,15.34548,16.31,15.88839,16.12355,16.48065,16.21129,16.91871,16.80065,16.36645,16.69258,16.42581,16.26613,16.87194,15.90742,15.78452,16.80323,13.48452,14.92129,16.45065,14.92129,14.80677,12.66806,14.33839,13.03903,12.02871,12.77645,13.87161,16.90032,14.54258,12.53548,16.44484,13.46065,15.29935,13.27516,13.57548,10.77935,10.72968,15.01258,14.64613,13.84323,15.24161,14.98097,14.94065,15.02774,15.66387,15.77871,14.62677,15.99387,15.89,13.0829,14.7929,16.53226,15.61806,15.43452,11.43387,12.34484,12.76452,16.1071,16.00355,16.66613,17.30452
201901,15.58,16.13839,16.35742,14.14323,15.29516,13.76645,14.38484,13.68258,14.38484,13.76645,13.27839,11.21774,13.12935,13.81774,13.99194,8.07258,9.17194,10.74226,13.3329,13.13065,13.64226,14.89613,14.37323,13.99194,14.33645,14.72226,15.76871,15.76871,14.89355,14.96419,15.80161,14.83839,15.51806,14.42806,15.88065,15.7329,15.97161,16.3171,14.97677,15.93903,15.4671,13.74484,14.28484,15.53774,14.60226,15.93903,15.93903,16.30452,16.55161,15.10484,14.84323,15.13742,14.95806,13.69806,12.90129,13.82645,12.26323,12.48548,10.98484,12.80484,12.64129,13.7429,12.75097,12.38,16.35419,16.54258,16.01032,17.06323,15.60645,15.96355,15.52097,15.60645,15.44806,16.4129,16.26903,16.12516,16.04742,16.87968,17.35806,15.93742,16.09581,16.61548,16.33161,16.09774,14.94387,15.79323,16.60839,16.29323,16.51323,16.58903,16.59484,17.34387,16.79548,16.35419,17.09,16.43452,16.67097,16.9271,16.15194,16.10387,17.32323,13.64226,15.11323,16.62323,15.11323,15.56,12.6971,14.63161,12.72323,11.75032,13.04871,14.68129,17.47581,15.51,12.35484,16.90258,13.55968,15.40677,13.37903,13.52484,10.52484,10.45581,15.49129,14.94323,13.95548,15.2971,15.18065,15.2129,15.67935,16.1629,16.55065,15.32032,16.45032,16.28419,13.00935,15.56968,17.10355,15.88806,16.25677,11.43484,12.40258,12.95065,16.5129,15.92065,16.98484,17.83613
201902,15.91,16.03036,16.51214,14.5625,16.24071,13.82143,14.8475,14.39893,14.8475,13.82143,13.7025,12.35357,13.79821,14.03107,13.95643,9.4425,10.40286,11.67893,13.67286,13.56107,13.96571,15.34536,14.82643,14.78143,14.37036,14.87964,16.20679,16.20679,14.75036,15.87071,15.87929,15.20536,15.98,14.70893,15.99357,15.64036,15.66321,16.39714,14.82786,15.98821,15.39429,13.95429,14.17536,15.32321,14.68786,15.7725,15.98821,16.2325,16.44321,15.10893,14.76893,15.10143,14.9125,13.76679,13.19143,13.94179,12.475,12.71893,11.41786,12.94643,12.84857,13.72643,12.95321,12.6225,17.11536,16.72036,16.67143,16.9775,16.03179,16.45,15.99571,16.03179,15.81071,16.76821,16.63821,16.59464,16.41679,16.94143,17.56036,16.465,16.15964,16.84321,16.77393,16.11143,14.54536,15.57429,16.98393,16.25607,16.71429,16.97071,16.61679,17.30036,17.06857,17.11536,16.9675,16.62071,16.56464,17.08607,16.36429,16.33429,17.33857,13.96571,15.43643,16.88679,15.43643,15.63643,13.21,15.08,13.94429,12.98,13.73821,14.62714,16.89393,15.19071,12.99571,16.73679,13.96607,15.77429,13.8625,13.96714,11.69714,11.63357,15.89821,15.12393,14.16357,15.67321,15.23179,15.38679,15.74571,16.15143,16.47429,15.28036,16.21,16.325,13.06786,15.67214,16.64036,16.16857,16.34214,12.14929,13.09429,13.43857,16.78679,16.465,17.50179,17.7075
